triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF a voice assistant is activated with a specific phrase,", THEN sets thermostat group mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets thermostat group mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets thermostat group mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets thermostat group mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets thermostat group mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN restores default heating schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN restores default heating schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN restores default heating schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN restores default heating schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN restores default heating schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts heating.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the water heater temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the water heater temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the water heater temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the water heater temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the water heater temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN stop the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN stop the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN stop the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN stop the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN stop the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the refrigerator temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the refrigerator temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the refrigerator temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the refrigerator temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the refrigerator temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN cancels standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the temperature on the Heatmiser thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the temperature on the Heatmiser thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the temperature on the Heatmiser thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the temperature on the Heatmiser thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the temperature on the Heatmiser thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the Aros air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the Aros air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the Aros air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the Aros air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the Aros air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the heating mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the heating mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the heating mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the heating mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the heating mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN enables eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN enables eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN enables eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN enables eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN enables eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN sets the TRV temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the TRV temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the TRV temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the TRV temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the TRV temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates eco mode on the appliance.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN sets the target temperature on the window air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the target temperature on the window air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the target temperature on the window air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the target temperature on the window air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the target temperature on the window air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN disable the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN disable the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN disable the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN disable the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN disable the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN enables frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN enables frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN enables frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN enables frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN enables frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts vacation mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn ons heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn ons heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn ons heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn ons heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn ons heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN starts heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN starts heating at a preferred temperature.",FREE,NEUTRAL,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN turn ons frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn ons frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn ons frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn ons frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn ons frost protection mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn off the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn off the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn off the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn off the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turn off the thermostat.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates fresh mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates fresh mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates fresh mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates fresh mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates fresh mode on the appliance.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN updates the thermostat schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN updates the thermostat schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN updates the thermostat schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN updates the thermostat schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN updates the thermostat schedule.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates standby mode.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN turn ons a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN turn ons a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN turn ons a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN turn ons a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN turn ons a temperature hold.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN temporarily boosts freezer cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN temporarily boosts freezer cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN temporarily boosts freezer cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN temporarily boosts freezer cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event with a specific keyword occurs,", THEN temporarily boosts freezer cooling.",FREE,NEUTRAL,NEUTRAL,NEUTRAL
