triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF is one of the specific days of the week at a chosen time,", THEN boosts heating temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts heating temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts heating temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts heating temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the freezer temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the freezer temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the freezer temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the freezer temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the freezer temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets a timed comfort profile hold.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets a timed comfort profile hold.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets a timed comfort profile hold.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets a timed comfort profile hold.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets a timed comfort profile hold.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets cooling mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets cooling mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets cooling mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets cooling mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets cooling mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets home to away mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets home to away mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets home to away mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets home to away mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets home to away mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat target temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat target temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat target temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat target temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat target temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN switches off the electric switch.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN switches off the electric switch.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN switches off the electric switch.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN switches off the electric switch.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN switches off the electric switch.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets thermostat group mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets thermostat group mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets thermostat group mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets thermostat group mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets thermostat group mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner and configures settings.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner and configures settings.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner and configures settings.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner and configures settings.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner and configures settings.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN restores default heating schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN restores default heating schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN restores default heating schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN restores default heating schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN restores default heating schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns off heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns off heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns off heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns off heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns off heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels the current thermostat event.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels the current thermostat event.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels the current thermostat event.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels the current thermostat event.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels the current thermostat event.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN resumes the programmed schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN resumes the programmed schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN resumes the programmed schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN resumes the programmed schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN resumes the programmed schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the water heater temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the water heater temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the water heater temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the water heater temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the water heater temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates a temperature hold.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN stop the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN stop the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN stop the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN stop the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN stop the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the refrigerator temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the refrigerator temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the refrigerator temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the refrigerator temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the refrigerator temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels standby mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels standby mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels standby mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels standby mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN cancels standby mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat to manual mode at a fixed temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the temperature on the Heatmiser thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the temperature on the Heatmiser thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the temperature on the Heatmiser thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the temperature on the Heatmiser thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the temperature on the Heatmiser thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the Aros air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the Aros air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the Aros air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the Aros air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the Aros air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts hot water temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts hot water temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts hot water temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts hot water temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN boosts hot water temporarily.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the heating mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the TRV temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the TRV temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the TRV temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the TRV temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the TRV temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN increases room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN increases room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN increases room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN increases room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN increases room temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates eco mode on the appliance.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the target temperature on the window air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the target temperature on the window air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the target temperature on the window air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the target temperature on the window air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the target temperature on the window air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN disable the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN disable the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN disable the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN disable the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN disable the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat temperature.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN the thermostat to the temperature you specify.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN the thermostat to the temperature you specify.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN the thermostat to the temperature you specify.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN the thermostat to the temperature you specify.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN the thermostat to the temperature you specify.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN enables frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts vacation mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN sets the thermostat mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns heating mode off.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns heating mode off.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns heating mode off.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns heating mode off.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns heating mode off.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN starts heating at a preferred temperature.",FREE,ECO,ECO,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn ons frost protection mode.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn off the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn off the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn off the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn off the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turn off the thermostat.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates fresh mode on the appliance.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates fresh mode on the appliance.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates fresh mode on the appliance.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates fresh mode on the appliance.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN activates fresh mode on the appliance.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN updates the thermostat schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN updates the thermostat schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN updates the thermostat schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN updates the thermostat schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN updates the thermostat schedule.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner.",FREE,ECO,NEUTRAL,ECO
IF is one of the specific days of the week at a chosen time,", THEN turns on the air conditioner.",FREE,ECO,NEUTRAL,ECO
