triggerDesc,actionDesc
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven for a while."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turned on the oven continuously."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program for a while."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program until stopped."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program temporarily."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN start the selected dishwasher program continuously."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program for a while."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turn on the selected dishwasher program continuously."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program for a while."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program until stopped."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program temporarily."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN activate the selected dishwasher program continuously."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program for a while."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program until stopped."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program temporarily."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN started the selected dishwasher program continuously."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program for a while."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turned on the selected dishwasher program continuously."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher after a while."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher without delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher immediately."
IF a voice assistant is activated with a specific phrase,", THEN turn off the dishwasher much later."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher after a while."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher without delay."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher immediately."
IF a voice assistant is activated with a specific phrase,", THEN stop the dishwasher much later."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher after a while."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher without delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher after several hours."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher immediately."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the dishwasher much later."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher after a while."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher without delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher immediately."
IF a voice assistant is activated with a specific phrase,", THEN stopped the dishwasher much later."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher after a while."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher without delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher immediately."
IF a voice assistant is activated with a specific phrase,", THEN turned off the dishwasher much later."
IF a smoke detector detects smoke,", THEN turn off then oven after a specified amount of time."
IF a smoke detector detects smoke,", THEN turn off then oven after a while."
IF a smoke detector detects smoke,", THEN turn off then oven after a large amount of time."
IF a smoke detector detects smoke,", THEN turn off then oven after a fixed delay."
IF a smoke detector detects smoke,", THEN turn off then oven without delay."
IF a smoke detector detects smoke,", THEN turn off then oven after several hours."
IF a smoke detector detects smoke,", THEN turn off then oven after a defined period ."
IF a smoke detector detects smoke,", THEN turn off then oven immediately."
IF a smoke detector detects smoke,", THEN turn off then oven much later."
IF a smoke detector detects smoke,", THEN turn off the hood after a specified amount of time."
IF a smoke detector detects smoke,", THEN turn off the hood after a while."
IF a smoke detector detects smoke,", THEN turn off the hood after a large amount of time."
IF a smoke detector detects smoke,", THEN turn off the hood after a fixed delay."
IF a smoke detector detects smoke,", THEN turn off the hood without delay."
IF a smoke detector detects smoke,", THEN turn off the hood after several hours."
IF a smoke detector detects smoke,", THEN turn off the hood after a defined period ."
IF a smoke detector detects smoke,", THEN turn off the hood immediately."
IF a smoke detector detects smoke,", THEN turn off the hood much later."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher for a while."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher until stopped."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher temporarily."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher continuously."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher for a while."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher continuously."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher for a while."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher until stopped."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher temporarily."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher continuously."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher for a while."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher until stopped."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher temporarily."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher continuously."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher for a while."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher continuously."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven after a while."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven without delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven immediately."
IF a voice assistant is activated with a specific phrase,", THEN turn off then oven much later."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven after a while."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven without delay."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven immediately."
IF a voice assistant is activated with a specific phrase,", THEN stop then oven much later."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven after a while."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven without delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven after several hours."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven immediately."
IF a voice assistant is activated with a specific phrase,", THEN deactivate then oven much later."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven after a while."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven without delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven immediately."
IF a voice assistant is activated with a specific phrase,", THEN stopped then oven much later."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven after a while."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven without delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven immediately."
IF a voice assistant is activated with a specific phrase,", THEN turned off then oven much later."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood after a while."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood without delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood immediately."
IF a voice assistant is activated with a specific phrase,", THEN turn off the hood much later."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood after a while."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood without delay."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood immediately."
IF a voice assistant is activated with a specific phrase,", THEN stop the hood much later."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood after a while."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood without delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood after several hours."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood immediately."
IF a voice assistant is activated with a specific phrase,", THEN deactivate the hood much later."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood after a while."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood without delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood immediately."
IF a voice assistant is activated with a specific phrase,", THEN stopped the hood much later."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood after a while."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood without delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood immediately."
IF a voice assistant is activated with a specific phrase,", THEN turned off the hood much later."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine after a while."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine without delay."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine immediately."
IF a voice assistant is activated with a specific phrase,", THEN turn off a coffee machine much later."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine after a while."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine without delay."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine immediately."
IF a voice assistant is activated with a specific phrase,", THEN stop a coffee machine much later."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine after a while."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine without delay."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine after several hours."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine immediately."
IF a voice assistant is activated with a specific phrase,", THEN deactivate a coffee machine much later."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine after a while."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine without delay."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine after several hours."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine immediately."
IF a voice assistant is activated with a specific phrase,", THEN stopped a coffee machine much later."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine after a while."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine without delay."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine immediately."
IF a voice assistant is activated with a specific phrase,", THEN turned off a coffee machine much later."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine for a while."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turn on the coffee machine continuously."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine for a while."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine until stopped."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine temporarily."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN start the coffee machine continuously."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine for a while."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine until stopped."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine temporarily."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN activate the coffee machine continuously."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine for a while."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine until stopped."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine temporarily."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN started the coffee machine continuously."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine for a while."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine until stopped."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine temporarily."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN turned on the coffee machine continuously."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turn on the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in default mode."
