id,triggerChannelTitle,triggerTitle,triggerDesc,actionChannelTitle,actionTitle,actionDesc,deviceCategory,originalTrigger,originalAction
kankKmHh,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn on your hue lights.
kbD5hCqy,Android Device,Connects to a specific WiFi network,IF your Android device connects to any WiFi network,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every time your Android device connects to a WiFi network you specify.,This Action will turn your lights on.
kbvpg9f8,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
kcTsLnZ2,Location,You enter an area,IF you enter an area you specify,Yeelight,Set scene,", THEN sets lights to a predefined scene [ACTION_Z].",Light,This Trigger fires every time you enter an area you specify.,This Action will set your lights to a pre-defined scene.
kdC2qkyM,Knocki,Gesture with task matching ID occurs,IF you tap a gesture with a custom IFTTT task,Yeelight,Change brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This trigger fires if you tap a gesture with a custom IFTTT task matching the ID of this trigger.,This action will change your light's brightness to the specified level.
kdLWZB7t,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on your hue lights.
kdWe93ZQ,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
kdvaj4VJ,Nest Protect,Smoke alarm warning,IF Nest Protect detects warning smoke levels,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Nest Protect you specify detects warning smoke levels.,This Action will turn on your hue lights.
keS4ztTk,WeMo Light Switch,Switched on,IF your Wemo light switch is turned on,WeMo Light Switch,Turn on,", THEN turns on a light switch [ACTION_Y].",Light,This Trigger fires every time your WeMo Light Switch is turned on.,"This Action will turn a WeMo Light Switch on. If the WeMo Switch is already on, it will remain on."
kfqGWMes,Amazon Alexa,Your Timer goes off,IF your timer goes off,LIFX,Breathe lights,", THEN triggers a light animation effect [ACTION_Z].",Light,This Trigger fires every time your timer goes off.,This Action will make your lights slowly breathe the color of your choice.
kgjH2Jx9,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
khE8jMyT,WeMo Light Switch,Switched on,IF your Wemo light switch is turned on,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time your WeMo Light Switch is turned on.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
khqfyYcX,Google Calendar,Event from search starts,IF a set number of minutes before a calendar event with a keyword,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger fires a set number of minutes before the starting time of an event on your Calendar that contains a specific keyword or phrase in the event’s Title, Description, or Location. Ingredient will be based on the zone set in Google.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
kkfKJ78m,Date & Time,Every year on,IF once a year on a specified date and time,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires once a year on the date and time you specify.,This Action will briefly turn your hue lights off then back on.
knHMPaes,SmartThings,Presence detected,IF your SmartThings device's presence is detected,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your SmartThings device's presence is detected.,This Action will turn on your hue lights.
kpQByAzW,Wyze,Motion Sensor becomes clear,IF a motion sensor becomes clear,WiZ,Turn off the light,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires when a Motion Sensor becomes clear.,This action will turn off the selected light(s).
kpyre5MG,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
kqLMczyu,Netatmo Security,Someone unknown has been seen,IF Netatmo Welcome detects a specific known person,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Netatmo Welcome detects an unknown person.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
krNkZBnK,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn on your hue lights.
krhTVkQF,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your lights.
kuyYcZeE,Smart Life,Person is detected,IF PIR detects a person,Smart Life,Set light color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires when PIR detects person.,This action will set the light to specified color.
kxi2VpRn,BDR Thermea Group,Current set temperature exceeds a threshold,IF your thermostat's set temperature exceeds a certain threshold,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger monitors changes in your thermostat's set temperature and fires if it exceeds a certain threshold.,This Action will turn off your hue lights.
kxrqHdYJ,Withings Sleep,When I get into bed,IF your Withings Sleep detects that you get into bed,WiZ,Turn off the light,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires every time your Withings Sleep detects that you get into bed, within the start and end time parameters that you specify. ",This action will turn off the selected light(s).
kxyWNdLG,BDR Thermea Group,Current set temperature changes,IF your thermostat's set temperature changes,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger monitors changes in your thermostat's set temperature and fires whenever it changes.,This Action will briefly turn your hue lights off then back on.
kyctVMLQ,Scout Alarm,Alarm triggered,IF the alarm is triggered,WeMo Light Switch,Turn on,", THEN turns on a light switch [ACTION_Y].",Light,This Trigger fires when the alarm for a specific mode is triggered.,"This Action will turn a WeMo Light Switch on. If the WeMo Switch is already on, it will remain on."
kyx9vLk2,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every single day at a specific time set by you.,This Action will briefly turn your hue lights off then back on.
kzVdkUfP,Kubu Smart,Door is Locked,IF the door is locked,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,Trigger an Applet when the door is locked,This Action will turn off your hue lights.
m2p3EQzR,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
m34KN7bX,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will briefly turn your hue lights off then back on.
m39rVayq,Date & Time,Every day at,IF every single day at a specific time,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn your lights off.
m3jsZUKa,Amazon Alexa,Your Alarm goes off,IF your alarm goes off,Smart Life,Set light color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time your alarm goes off.,This action will set the light to specified color.
m5M6Fqpe,Weather Underground,Current condition changes to,IF the current weather condition changes,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your lights.
m69HNKpg,Location,You enter an area,IF you enter an area you specify,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time you enter an area you specify.,This Action will turn on your hue lights.
m6z2jwtG,Button widget,Button press,IF you press the button,WiZ,Turn off the light,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires every time you press the button.,This action will turn off the selected light(s).
m76VPxNC,Location,You enter an area,IF you enter an area you specify,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time you enter an area you specify.,This Action will turn on your hue lights.
m7Q4kyHf,Scout Alarm,Motion detected,IF any motion sensor detects motion while system is armed,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires when any or a specific motion sensor detects motion. Your Scout system must be in an Armed state.,This Action will briefly turn your hue lights off then back on.
m8KpAxhW,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your lights.
m8Tig3RX,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
m9jBWKgi,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,WeMo Lighting,Turn off,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",Turns off the selected WeMo light. If it is already off it stays off.
m9whK3Rv,YouTube,New public video from subscriptions,IF a specific user you're subscribed to makes a new video public,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This Trigger fires every time a specific user you are subscribed to makes a new video public.,This Action will set your lights to a specified brightness.
mAQeUPnE,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn on your hue lights.
mAbPWDtB,WeMo Lighting,Light switched off,IF your Wemo light switches off,WeMo Lighting,Turn on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every time your WeMo light switches off.,Turns on the selected WeMo light. If it is already on it stays on.
mBiHksZF,Apilio,Receive an event from Apilio,IF IFTTT receives a specific event from Apilio,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This trigger fires every time IFTTT receives a specific event from Apilio.,This Action will turn on your hue lights.
mBkWfTzX,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn off your hue lights.
mBuZFPV5,Weather Underground,Tomorrow's low drops below,IF the temperature drops below a chosen value,Smart Life,Set light color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time tomorrow’s forecasted low temperature drops below a value you provide.,This action will set the light to specified color.
mCSYhwbB,Arlo,Motion detected,IF your Arlo device detects motion,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires when your Arlo device detects motion.,This Action will briefly turn your hue lights off then back on.
mEHrawCs,SpotCam,Audio event detected,IF an audio event is detected,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every time an audio event is detected.,This Action will turn your lights on.
mF6gT3KH,Button widget,Button press,IF you press the button,Philips Hue,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This trigger fires every time you press the button.,This Action will toggle your hue lights on or off.
mFDJcygd,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will dim or brighten your hue lights to a value between 0-100.
mFH6hqxv,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Hive Active Light™,Turn on light for a specific duration,", THEN turns on the light [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn your Hive light on for a specific duration
mFWLicUe,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
mFsVEnMq,Date & Time,Every day at,IF every single day at a specific time,LIFX,Toggle lights on/off,", THEN toggles lights based on current state in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,"This Action will turn your lights off if they are on, and turn them on if they are off."
mG4CJqsD,Fitbit,New sleep logged,IF your Fitbit logs new sleep,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time your Fitbit logs new sleep.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mG5wVnZv,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.","This Action will turn on, turn off or toggle your lights."
mGnzihEW,Button widget,Button press,IF you press the button,MagicHue,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires every time you press the button.,This action will turn your lights off.
mHLs36ND,Android Battery,Device is plugged in,IF your Android device is plugged in,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time your Android device is plugged in.,This Action will turn your lights off.
mJMBGftV,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
mK7SJyXb,tadoº Heating,tado⁠° switches to Away Mode,IF tado° switches to away mode,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires when tado⁠° switches to Away Mode.,This Action will turn off your hue lights.
mKgm4ixQ,Smart Life,Camera detects motion,IF the camera detects motion,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,"This trigger fires when the specified camera detects motion. To use this trigger, camera’s motion detection should be turned on.",This Action will turn on your hue lights.
mNmDFvxK,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action will turn on, turn off or toggle your lights."
mQVBgxJh,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn on your hue lights.
mRfYJZtA,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn on your hue lights.
mRwcsjBD,Email,Send IFTTT any email,IF you send IFTTT any email at trigger@applet.ifttt.com,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,Send IFTTT any email at trigger@applet.ifttt.com and this Trigger fires. You can optionally add a single file attachment and IFTTT will create a public URL to the file as an Ingredient. This trigger will reject emails with attachments over 30MB.,This Action will briefly turn your hue lights off then back on.
mSjRbi7t,Particle,New event published,IF an interesting event comes from a Particle device,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires when an interesting event comes from a particular device. Send events using Particle.publish.,This Action will briefly turn your hue lights off then back on.
mTGuhvYX,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,LightwaveRF Lighting,Dim a light,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will set a dim level on your light.
mU7iLVZ3,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mUyzQkC5,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on your hue lights.
mX8W4wJ9,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn off your hue lights.
mYJmUrqA,Amazon Alexa,Your Timer goes off,IF your timer goes off,WeMo Light Switch,Turn off then on,", THEN power-cycles a smart switch in [ACTION_X].",Light,This Trigger fires every time your timer goes off.,This Action will turn a WeMo Light Switch off then immediately back on.
mYy8FUGR,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
mZiBtWM3,Apilio,Receive an event from Apilio,IF IFTTT receives a specific event from Apilio,LightwaveRF Lighting,Dim a light,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This trigger fires every time IFTTT receives a specific event from Apilio.,This Action will set a dim level on your light.
maFudVi8,Twitch,New follower on your channel,IF there is a new follower of your channel,TP-Link Kasa,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires every time there is a new follower of your channel.,This action will change the color of a light bulb.
maGY9xnT,Android SMS,New SMS sent matches search,IF you send an SMS on your Android device to a specified number,WeMo Light Switch,Toggle on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires every time you send an SMS on your Android device that matches a search you specify.,This Action will toggle a WeMo Light Switch on or off.
maU2WKE6,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
maVFkWxi,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn off your hue lights.
mb3THex6,Invoxia Triby,On button pressed,IF you press a given button on your Triby IO,Philips Hue,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This trigger fires when you press a given button on your Triby IO.,This Action will toggle your hue lights on or off.
mcxCSWK2,Fitbit,Daily distance goal achieved,IF you achieve your daily distance goal,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time you achieve your daily distance goal.,This Action will briefly turn your hue lights off then back on.
mdex2F3Y,Yardian,Watering event executed,IF a watering event is executed,Yeelight,Change color temperature,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires when a watering event is executed.,This Action will change your lights to specified color temperature.
mdhJn7Bi,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires within 15 minutes of the sunset in your location.,"This Action will turn on, turn off or toggle your lights."
me7aHg8T,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will dim or brighten your hue lights to a value between 0-100.
mejH2mSi,YouTube,New channel membership,IF there is a new membership for your channel,LIFX,Blink lights,", THEN triggers a light animation effect [ACTION_Z].",Light,This trigger fires when there is a new membership for your channel.,This Action will make your lights quickly blink the color of your choice.
mepdCmN8,Date & Time,Every day at,IF every single day at a specific time,WeMo Light Switch,Turn off,", THEN turns off a light switch [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,"This Action will turn a WeMo Light Switch off. If the WeMo Switch is already off, it will remain off."
meq2kbPh,Nest Thermostat,Temperature rises above,IF the temperature rises above a chosen value,WeMo Light Switch,Turn on,", THEN turns on a light switch [ACTION_Y].",Light,This Trigger fires every time the temperature rises above a threshold you specify.,"This Action will turn a WeMo Light Switch on. If the WeMo Switch is already on, it will remain on."
mfF93kZB,Arlo,Motion detected,IF your Arlo device detects motion,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires when your Arlo device detects motion.,This Action will turn on your hue lights.
mfKkVvTu,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mfRitUT3,Home Connect Oven,Oven finished,IF your oven has finished successfully,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This trigger fires every time your oven has finished successfully.,This Action will briefly turn your hue lights off then back on.
mfTYc49P,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn on your hue lights.
mfxkHMLv,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every single day at a specific time set by you.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mgQUDV9H,Location,You enter an area,IF you enter an area you specify,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time you enter an area you specify.,This Action will turn on your hue lights.
mgZy6aUu,iHome Enhance,iHome Enhance button is pressed,IF a button is pressed,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires when an iHome Enhance button is pressed,This Action will turn your lights off.
mhfj4X3s,Google Assistant,Say a phrase with a text ingredient,IF you like a tweet,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase like “Post a tweet saying ‘New high score.’” **Use the $ symbol to specify where you'll say the text ingredient,This Action will change the color of your lights.
mhyqGZBD,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mhyrLSH7,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,WeMo Light Switch,Turn off,", THEN turns off a light switch [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action will turn a WeMo Light Switch off. If the WeMo Switch is already off, it will remain off."
mkuhBfpJ,SpotCam,Motion event detected,IF motion is detected,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every time a motion event is detected.,This Action will turn your lights on.
mpHMikrW,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn on your hue lights.
mpSauH3Y,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,WeMo Lighting,Dim a group of lights,", THEN sets the brightness level of smart lights [ACTION_Z].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",Changes the brightness level of the selected group of WeMo lights. If the group is off it will turn on with selected brightness level.
mpcZCrHh,Nest Protect,Carbon monoxide emergency,IF Nest Protect detects dangerous carbon monoxide levels,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time the Nest Protect you specify detects dangerous carbon monoxide levels.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
mqdJXsxG,Somfy Protect,Alarm initiated,IF your MyFox security system receives an alarm,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,"This Trigger fires every time your Myfox security system receives an alarm (detection, intrusion, silent alert, ...).","This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
mqs4CUv9,August,Lock unlocked by specific person,IF a specified lock is locked,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your lock is unlocked by a specific person.,This Action will turn on your hue lights.
mrvjJZFH,Android SMS,Any new SMS sent,IF you send an SMS on your Android device to a specified number,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time you send an SMS on your Android device.,This Action will briefly turn your hue lights off then back on.
mt8PGw63,Location,You exit an area,IF you exit an area you specify,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time you exit an area you specify.,This Action will turn your lights off.
