triggerDesc,actionDesc
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at low value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at medium value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed eco mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed comfort mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed turbo mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed low power mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed default mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed maximum power to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed energy saving mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed auto mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed boost mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to default mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to boost mode."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at low value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at medium value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at default value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at high value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for a while."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling until stopped."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling temporarily."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling continuously."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a while."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature without delay."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after several hours."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature immediately."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature much later."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a while."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating without delay."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating immediately."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating much later."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for a while."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling until stopped."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling temporarily."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling continuously."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for a while."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule until stopped."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule temporarily."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule continuously."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at low value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at medium value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a while."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water until stopped."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water continuously."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in default mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a while."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify without delay."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after several hours."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify immediately."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify much later."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at low value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at medium value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at default value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at high value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a while."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event without delay."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after several hours."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event immediately."
IF a voice assistant is activated with a specific phrase,", THEN cancels the current thermostat event much later."
IF a voice assistant is activated with a specific phrase,", THEN sets home to eco mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to low power mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to default mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to maximum power."
IF a voice assistant is activated with a specific phrase,", THEN sets home to energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to auto mode."
IF a voice assistant is activated with a specific phrase,", THEN sets home to boost mode."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature for a specific amount of time."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature for a while."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature for the entire day."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature for a limited time."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature until stopped."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature indefinitely."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature temporarily."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature until manually changed."
IF Withings detects user getting into bed,", THEN sets the thermostat temperature continuously."
IF Withings detects user getting into bed,", THEN sets cooling mode at low value."
IF Withings detects user getting into bed,", THEN sets cooling mode at medium value."
IF Withings detects user getting into bed,", THEN sets cooling mode at maximum value."
IF Withings detects user getting into bed,", THEN sets cooling mode at minimum value ."
IF Withings detects user getting into bed,", THEN sets cooling mode at default value."
IF Withings detects user getting into bed,", THEN sets cooling mode at high value."
IF Withings detects user getting into bed,", THEN sets cooling mode to power saving mode."
IF Withings detects user getting into bed,", THEN sets cooling mode at moderate value."
IF Withings detects user getting into bed,", THEN sets cooling mode at boosted value."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature for a specific amount of time."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature for a while."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature for the entire day."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature for a limited time."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature until stopped."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature indefinitely."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature temporarily."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature until manually changed."
IF a YouTube Super Chat is received,", THEN sets the thermostat temperature continuously."
IF an item is added to a to-do list,", THEN sets the thermostat temperature for a specific amount of time."
IF an item is added to a to-do list,", THEN sets the thermostat temperature for a while."
IF an item is added to a to-do list,", THEN sets the thermostat temperature for the entire day."
IF an item is added to a to-do list,", THEN sets the thermostat temperature for a limited time."
IF an item is added to a to-do list,", THEN sets the thermostat temperature until stopped."
IF an item is added to a to-do list,", THEN sets the thermostat temperature indefinitely."
IF an item is added to a to-do list,", THEN sets the thermostat temperature temporarily."
IF an item is added to a to-do list,", THEN sets the thermostat temperature until manually changed."
IF an item is added to a to-do list,", THEN sets the thermostat temperature continuously."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature for a specific amount of time."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature for a while."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature for the entire day."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature for a limited time."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature until stopped."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature indefinitely."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature temporarily."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature until manually changed."
IF a Kronaby watch button is pressed,", THEN sets the thermostat temperature continuously."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature for a while."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature until stopped."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature temporarily."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN sets the thermostat temperature continuously."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating for a while."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating until stopped."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating temporarily."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN boosts heating continuously."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at low value."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at medium value."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at default value."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at high value."
IF a voice assistant is activated with a specific phrase,", THEN starts heating to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN starts heating at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off after a while."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off without delay."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off immediately."
IF a voice assistant is activated with a specific phrase,", THEN turns heating mode off much later."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at low value."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at medium value."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at default value."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at high value."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN configures thermostat fan mode at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at low value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at medium value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets heating mode at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at low value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at medium value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets the room temperature at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed eco mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed comfort mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed turbo mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed low power mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed default mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed maximum power to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed energy saving mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed auto mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN sets a timed boost mode to hold."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to default mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner and configures settings to boost mode."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at low value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at medium value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at default value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at high value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN increases room temperature at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for a while."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling until stopped."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling temporarily."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts freezer cooling continuously."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a while."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature without delay."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after several hours."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature immediately."
IF a voice assistant is activated with a specific phrase,", THEN decreases room temperature much later."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a while."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating without delay."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after several hours."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating immediately."
IF a voice assistant is activated with a specific phrase,", THEN turns off heating much later."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for a while."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling until stopped."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling temporarily."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN temporarily boosts refrigerator cooling continuously."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for a while."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule until stopped."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule temporarily."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule continuously."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at low value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at medium value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a while."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water until stopped."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water continuously."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in default mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a specified amount of time."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a while."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a large amount of time."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a fixed delay."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify without delay."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after several hours."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify after a defined period ."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify immediately."
IF a voice assistant is activated with a specific phrase,", THEN the thermostat to the temperature you specify much later."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at low value."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner at medium value."
